"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
1490;447,081;7,45135;1731491256,509;5;0,58;2,9;0;0;0
1491;447,38;7,4563333333;1731491256,809;5;0,58;2,9;0;0;0
1492;447,68;7,4613333333;1731491257,107;5;0,58;2,9;0;0;0
1493;447,981;7,46635;1731491257,413;5;0,55;2,75;0;0;0
1494;448,28;7,4713333333;1731491257,709;5;0,45;2,25;0;0;0
1495;448,581;7,47635;1731491258,009;5;0,45;2,25;0;0;0
1496;448,88;7,4813333333;1731491258,307;5;0,45;2,25;0;0;0
1497;449,18;7,4863333333;1731491258,608;5;0,45;2,25;0;0;0
1498;449,481;7,49135;1731491258,908;5;0,45;2,25;0;0;0
1499;449,78;7,4963333333;1731491259,208;5;0,45;2,25;0;0;0
1500;450,081;7,50135;1731491259,51;5;0,45;2,25;0;0;0
1501;450,381;7,50635;1731491259,81;5;0,45;2,25;0;0;0
1502;450,681;7,51135;1731491260,111;5;0,45;2,25;0;0;0
1503;450,98;7,5163333333;1731491260,41;5;0,45;2,25;0;0;0
1504;451,287;7,52145;1731491260,716;5;0,45;2,25;0;0;0
1505;451,58;7,5263333333;1731491261,008;5;0,45;2,25;0;0;0
1506;451,881;7,53135;1731491261,31;5;0,45;2,25;0;0;0
1507;452,18;7,5363333333;1731491261,612;5;0,45;2,25;0;0;0
1508;452,481;7,54135;1731491261,911;5;0,45;2,25;0;0;0
1509;452,781;7,54635;1731491262,213;5;0,45;2,25;0;0;0
1510;453,08;7,5513333333;1731491262,511;5;0,45;2,25;0;0;0
1511;453,381;7,55635;1731491262,807;5;0,45;2,25;0;0;0
1512;453,681;7,56135;1731491263,112;5;0,45;2,25;0;0;0
1513;453,98;7,5663333333;1731491263,412;5;0,45;2,25;0;0;0
1514;454,284;7,5714;1731491263,712;5;0,45;2,25;0;0;0
1515;454,581;7,57635;1731491264,011;5;0,45;2,25;0;0;0
1516;454,881;7,58135;1731491264,312;5;0,45;2,25;0;0;0
1517;455,181;7,58635;1731491264,611;5;0,37;1,85;0;0;0
1518;455,48;7,5913333333;1731491264,91;5;0,36;1,8;0;0;0
1519;455,781;7,59635;1731491265,212;5;0,36;1,8;0;0;0
1520;456,08;7,6013333333;1731491265,51;5;0,36;1,8;0;0;0
1521;456,381;7,60635;1731491265,81;5;0,36;1,8;0;0;0
1522;456,681;7,61135;1731491266,111;5;0,36;1,8;0;0;0
1523;456,981;7,61635;1731491266,411;5;0,36;1,8;0;0;0
1524;457,28;7,6213333333;1731491266,712;5;0,36;1,8;0;0;0
1525;457,581;7,62635;1731491267,01;5;0,36;1,8;0;0;0
1526;457,881;7,63135;1731491267,313;5;0,36;1,8;0;0;0
1527;458,181;7,63635;1731491267,612;5;0,49;2,45;0;0;0
1528;458,48;7,6413333333;1731491267,907;5;0,58;2,9;0;0;0
1529;458,782;7,6463666667;1731491268,214;5;0,58;2,9;0;0;0
1530;459,081;7,65135;1731491268,508;5;0,58;2,9;0;0;0
1531;459,381;7,65635;1731491268,814;5;0,58;2,9;0;0;0
1532;459,681;7,66135;1731491269,119;5;0,58;2,9;0;0;0
1533;459,981;7,66635;1731491269,41;5;0,58;2,9;0;0;0
1534;460,28;7,6713333333;1731491269,711;5;0,58;2,9;0;0;0
1535;460,581;7,67635;1731491270,012;5;0,58;2,9;0;0;0
1536;460,881;7,68135;1731491270,31;5;0,58;2,9;0;0;0
1537;461,18;7,6863333333;1731491270,61;5;0,58;2,9;0;0;0
1538;461,481;7,69135;1731491270,911;5;0,58;2,9;0;0;0
1539;461,78;7,6963333333;1731491271,207;5;0,58;2,9;0;0;0
1540;462,08;7,7013333333;1731491271,507;5;0,57;2,85;0;0;0
1541;462,381;7,70635;1731491271,811;5;0,58;2,9;0;0;0
1542;462,681;7,71135;1731491272,11;5;0,58;2,9;0;0;0
1543;462,98;7,7163333333;1731491272,411;5;0,58;2,9;0;0;0
1544;463,28;7,7213333333;1731491272,709;5;0,58;2,9;0;0;0
1545;463,58;7,7263333333;1731491273,01;5;0,58;2,9;0;0;0
1546;463,881;7,73135;1731491273,311;5;0,58;2,9;0;0;0
1547;464,181;7,73635;1731491273,607;5;0,58;2,9;0;0;0
1548;464,481;7,74135;1731491273,91;5;0,58;2,9;0;0;0
1549;464,781;7,74635;1731491274,209;5;0,58;2,9;0;0;0
1550;465,08;7,7513333333;1731491274,509;5;0,58;2,9;0;0;0
1551;465,386;7,7564333333;1731491274,814;5;0,58;2,9;0;0;0
1552;465,68;7,7613333333;1731491275,111;5;0,58;2,9;0;0;0
1553;465,981;7,76635;1731491275,412;5;0,58;2,9;0;0;0
1554;466,281;7,77135;1731491275,71;5;0,58;2,9;0;0;0
1555;466,58;7,7763333333;1731491276,012;5;0,58;2,9;0;0;0
1556;466,881;7,78135;1731491276,312;5;0,58;2,9;0;0;0
1557;467,18;7,7863333333;1731491276,61;5;0,58;2,9;0;0;0
1558;467,487;7,79145;1731491276,918;5;0,58;2,9;0;0;0
1559;467,78;7,7963333333;1731491277,209;5;0,58;2,9;0;0;0
1560;468,081;7,80135;1731491277,514;5;0,58;2,9;0;0;0
1561;468,381;7,80635;1731491277,812;5;0,58;2,9;0;0;0
1562;468,68;7,8113333333;1731491278,111;5;0,58;2,9;0;0;0
1563;468,981;7,81635;1731491278,414;5;0,58;2,9;0;0;0
1564;469,28;7,8213333333;1731491278,71;5;0,58;2,9;0;0;0
1565;469,581;7,82635;1731491279,011;5;0,58;2,9;0;0;0
1566;469,88;7,8313333333;1731491279,312;5;0,58;2,9;0;0;0
1567;470,181;7,83635;1731491279,61;5;0,58;2,9;0;0;0
1568;470,482;7,8413666667;1731491279,91;5;0,58;2,9;0;0;0
1569;470,781;7,84635;1731491280,211;5;0,58;2,9;0;0;0
1570;471,081;7,85135;1731491280,516;5;0,58;2,9;0;0;0
1571;471,381;7,85635;1731491280,812;5;0,58;2,9;0;0;0
1572;471,68;7,8613333333;1731491281,112;5;0,58;2,9;0;0;0
1573;471,982;7,8663666667;1731491281,413;5;0,45;2,25;0;0;0
1574;472,281;7,87135;1731491281,712;5;0,45;2,25;0;0;0
1575;472,581;7,87635;1731491282,011;5;0,45;2,25;0;0;0
1576;472,881;7,88135;1731491282,313;5;0,45;2,25;0;0;0
1577;473,181;7,88635;1731491282,61;5;0,45;2,25;0;0;0
1578;473,486;7,8914333333;1731491282,916;5;0,45;2,25;0;0;0
1579;473,78;7,8963333333;1731491283,21;5;0,45;2,25;0;0;0
1580;474,081;7,90135;1731491283,508;5;0,45;2,25;0;0;0
1581;474,38;7,9063333333;1731491283,809;5;0,45;2,25;0;0;0
1582;474,68;7,9113333333;1731491284,11;5;0,45;2,25;0;0;0
1583;474,981;7,91635;1731491284,413;5;0,45;2,25;0;0;0
1584;475,28;7,9213333333;1731491284,711;5;0,45;2,25;0;0;0
1585;475,581;7,92635;1731491285,01;5;0,45;2,25;0;0;0
1586;475,881;7,93135;1731491285,311;5;0,45;2,25;0;0;0
1587;476,18;7,9363333333;1731491285,609;5;0,45;2,25;0;0;0
1588;476,485;7,9414166667;1731491285,919;5;0,45;2,25;0;0;0
1589;476,78;7,9463333333;1731491286,205;5;0,46;2,3;0;0;0
1590;477,081;7,95135;1731491286,51;5;0,45;2,25;0;0;0
1591;477,381;7,95635;1731491286,81;5;0,45;2,25;0;0;0
1592;477,68;7,9613333333;1731491287,108;5;0,45;2,25;0;0;0
1593;477,98;7,9663333333;1731491287,41;5;0,45;2,25;0;0;0
1594;478,281;7,97135;1731491287,711;5;0,36;1,8;0;0;0
1595;478,58;7,9763333333;1731491288,006;5;0,36;1,8;0;0;0
1596;478,881;7,98135;1731491288,309;5;0,36;1,8;0;0;0
1597;479,18;7,9863333333;1731491288,61;5;0,36;1,8;0;0;0
1598;479,48;7,9913333333;1731491288,908;5;0,36;1,8;0;0;0
1599;479,78;7,9963333333;1731491289,208;5;0,36;1,8;0;0;0
1600;480,08;8,0013333333;1731491289,508;5;0,36;1,8;0;0;0
1601;480,382;8,0063666667;1731491289,809;5;0,36;1,8;0;0;0
1602;480,681;8,01135;1731491290,115;5;0,36;1,8;0;0;0
1603;480,98;8,0163333333;1731491290,409;5;0,36;1,8;0;0;0
1604;481,281;8,02135;1731491290,71;5;0,36;1,8;0;0;0
1605;481,581;8,02635;1731491291,011;5;0,36;1,8;0;0;0
1606;481,883;8,0313833333;1731491291,312;5;0,58;2,9;0;0;0
1607;482,18;8,0363333333;1731491291,61;5;0,57;2,85;0;0;0
1608;482,481;8,04135;1731491291,914;5;0,57;2,85;0;0;0
1609;482,781;8,04635;1731491292,21;5;0,58;2,9;0;0;0
1610;483,08;8,0513333333;1731491292,51;5;0,58;2,9;0;0;0
1611;483,381;8,05635;1731491292,81;5;0,58;2,9;0;0;0
1612;483,681;8,06135;1731491293,111;5;0,58;2,9;0;0;0
1613;483,981;8,06635;1731491293,412;5;0,58;2,9;0;0;0
1614;484,281;8,07135;1731491293,71;5;0,58;2,9;0;0;0
1615;484,581;8,07635;1731491294,011;5;0,58;2,9;0;0;0
1616;484,894;8,0815666667;1731491294,328;5;0,58;2,9;0;0;0
1617;485,18;8,0863333333;1731491294,609;5;0,58;2,9;0;0;0
1618;485,481;8,09135;1731491294,914;5;0,58;2,9;0;0;0
1619;485,781;8,09635;1731491295,213;5;0,58;2,9;0;0;0
1620;486,08;8,1013333333;1731491295,511;5;0,58;2,9;0;0;0
1621;486,394;8,1065666667;1731491295,828;5;0,58;2,9;0;0;0
1622;486,68;8,1113333333;1731491296,111;5;0,58;2,9;0;0;0
1623;486,98;8,1163333333;1731491296,413;5;0,58;2,9;0;0;0
1624;487,286;8,1214333333;1731491296,716;5;0,58;2,9;0;0;0
1625;487,58;8,1263333333;1731491297,013;5;0,58;2,9;0;0;0
1626;487,88;8,1313333333;1731491297,311;5;0,58;2,9;0;0;0
1627;488,18;8,1363333333;1731491297,611;5;0,58;2,9;0;0;0
1628;488,494;8,1415666667;1731491297,925;5;0,58;2,9;0;0;0
1629;488,781;8,14635;1731491298,211;5;0,58;2,9;0;0;0
1630;489,081;8,15135;1731491298,51;5;0,58;2,9;0;0;0
1631;489,38;8,1563333333;1731491298,804;5;0,58;2,9;0;0;0
1632;489,686;8,1614333333;1731491299,113;5;0,58;2,9;0;0;0
1633;489,982;8,1663666667;1731491299,412;5;0,58;2,9;0;0;0
1634;490,294;8,1715666667;1731491299,723;5;0,58;2,9;0;0;0
1635;490,58;8,1763333333;1731491300,01;5;0,58;2,9;0;0;0
1636;490,881;8,18135;1731491300,313;5;0,58;2,9;0;0;0
1637;491,182;8,1863666667;1731491300,611;5;0,58;2,9;0;0;0
1638;491,486;8,1914333333;1731491300,917;5;0,58;2,9;0;0;0
1639;491,781;8,19635;1731491301,209;5;0,58;2,9;0;0;0
1640;492,081;8,20135;1731491301,51;5;0,58;2,9;0;0;0
1641;492,381;8,20635;1731491301,811;5;0,58;2,9;0;0;0
1642;492,693;8,21155;1731491302,121;5;0,58;2,9;0;0;0
1643;492,981;8,21635;1731491302,41;5;0,58;2,9;0;0;0
1644;493,281;8,22135;1731491302,708;5;0,58;2,9;0;0;0
1645;493,58;8,2263333333;1731491303,012;5;0,58;2,9;0;0;0
1646;493,881;8,23135;1731491303,309;5;0,58;2,9;0;0;0
1647;494,18;8,2363333333;1731491303,61;5;0,58;2,9;0;0;0
1648;494,481;8,24135;1731491303,908;5;0,58;2,9;0;0;0
1649;494,78;8,2463333333;1731491304,211;5;0,58;2,9;0;0;0
1650;495,08;8,2513333333;1731491304,512;5;0,58;2,9;0;0;0
1651;495,381;8,25635;1731491304,808;5;0,58;2,9;0;0;0
1652;495,681;8,26135;1731491305,112;5;0,45;2,25;0;0;0
1653;495,98;8,2663333333;1731491305,41;5;0,45;2,25;0;0;0
1654;496,28;8,2713333333;1731491305,708;5;0,45;2,25;0;0;0
1655;496,581;8,27635;1731491306,004;5;0,45;2,25;0;0;0
1656;496,888;8,2814666667;1731491306,314;5;0,45;2,25;0;0;0
1657;497,181;8,28635;1731491306,607;5;0,45;2,25;0;0;0
1658;497,481;8,29135;1731491306,91;5;0,45;2,25;0;0;0
1659;497,78;8,2963333333;1731491307,209;5;0,45;2,25;0;0;0
1660;498,08;8,3013333333;1731491307,51;5;0,45;2,25;0;0;0
1661;498,38;8,3063333333;1731491307,811;5;0,45;2,25;0;0;0
1662;498,68;8,3113333333;1731491308,111;5;0,45;2,25;0;0;0
1663;498,98;8,3163333333;1731491308,413;5;0,45;2,25;0;0;0
1664;499,281;8,32135;1731491308,709;5;0,45;2,25;0;0;0
1665;499,581;8,32635;1731491309,01;5;0,45;2,25;0;0;0
1666;499,88;8,3313333333;1731491309,307;5;0,45;2,25;0;0;0
1667;500,181;8,33635;1731491309,612;5;0,45;2,25;0;0;0
1668;500,481;8,34135;1731491309,912;5;0,45;2,25;0;0;0
1669;500,781;8,34635;1731491310,211;5;0,45;2,25;0;0;0
1670;501,081;8,35135;1731491310,514;5;0,45;2,25;0;0;0
1671;501,38;8,3563333333;1731491310,812;5;0,45;2,25;0;0;0
1672;501,68;8,3613333333;1731491311,112;5;0,45;2,25;0;0;0
1673;501,994;8,3665666667;1731491311,424;5;0,45;2,25;0;0;0
1674;502,281;8,37135;1731491311,713;5;0,36;1,8;0;0;0
1675;502,581;8,37635;1731491312,01;5;0,36;1,8;0;0;0
1676;502,88;8,3813333333;1731491312,309;5;0,36;1,8;0;0;0
1677;503,18;8,3863333333;1731491312,612;5;0,36;1,8;0;0;0
1678;503,48;8,3913333333;1731491312,909;5;0,36;1,8;0;0;0
1679;503,781;8,39635;1731491313,209;5;0,36;1,8;0;0;0
1680;504,08;8,4013333333;1731491313,511;5;0,36;1,8;0;0;0
1681;504,381;8,40635;1731491313,813;5;0,36;1,8;0;0;0
1682;504,686;8,4114333333;1731491314,115;5;0,36;1,8;0;0;0
1683;504,98;8,4163333333;1731491314,412;5;0,36;1,8;0;0;0
1684;505,295;8,4215833333;1731491314,724;5;0,36;1,8;0;0;0
1685;505,58;8,4263333333;1731491315,008;5;0,38;1,9;0;0;0
1686;505,881;8,43135;1731491315,311;5;0,58;2,9;0;0;0
1687;506,18;8,4363333333;1731491315,614;5;0,58;2,9;0;0;0
1688;506,48;8,4413333333;1731491315,913;5;0,58;2,9;0;0;0
1689;506,78;8,4463333333;1731491316,211;5;0,58;2,9;0;0;0
1690;507,086;8,4514333333;1731491316,516;5;0,58;2,9;0;0;0
1691;507,38;8,4563333333;1731491316,813;5;0,58;2,9;0;0;0
1692;507,681;8,46135;1731491317,109;5;0,58;2,9;0;0;0
1693;507,981;8,46635;1731491317,412;5;0,58;2,9;0;0;0
1694;508,28;8,4713333333;1731491317,711;5;0,58;2,9;0;0;0
1695;508,581;8,47635;1731491318,009;5;0,58;2,9;0;0;0
1696;508,881;8,48135;1731491318,311;5;0,58;2,9;0;0;0
1697;509,181;8,48635;1731491318,611;5;0,58;2,9;0;0;0
1698;509,481;8,49135;1731491318,909;5;0,58;2,9;0;0;0
1699;509,781;8,49635;1731491319,209;5;0,58;2,9;0;0;0
1700;510,084;8,5014;1731491319,511;5;0,58;2,9;0;0;0
1701;510,393;8,50655;1731491319,821;5;0,58;2,9;0;0;0
1702;510,681;8,51135;1731491320,108;5;0,58;2,9;0;0;0
1703;510,981;8,51635;1731491320,412;5;0,58;2,9;0;0;0
1704;511,288;8,5214666667;1731491320,716;5;0,58;2,9;0;0;0
1705;511,58;8,5263333333;1731491321,009;5;0,58;2,9;0;0;0
1706;511,881;8,53135;1731491321,308;5;0,58;2,9;0;0;0
1707;512,181;8,53635;1731491321,611;5;0,58;2,9;0;0;0
1708;512,481;8,54135;1731491321,91;5;0,58;2,9;0;0;0
1709;512,781;8,54635;1731491322,209;5;0,58;2,9;0;0;0
1710;513,081;8,55135;1731491322,51;5;0,58;2,9;0;0;0
1711;513,381;8,55635;1731491322,809;5;0,58;2,9;0;0;0
1712;513,681;8,56135;1731491323,108;5;0,58;2,9;0;0;0
1713;513,982;8,5663666667;1731491323,409;5;0,58;2,9;0;0;0
1714;514,28;8,5713333333;1731491323,713;5;0,58;2,9;0;0;0
1715;514,581;8,57635;1731491324,012;5;0,58;2,9;0;0;0
1716;514,88;8,5813333333;1731491324,313;5;0,58;2,9;0;0;0
1717;515,18;8,5863333333;1731491324,612;5;0,58;2,9;0;0;0
1718;515,488;8,5914666667;1731491324,921;5;0,58;2,9;0;0;0
1719;515,789;8,5964833333;1731491325,219;5;0,58;2,9;0;0;0
1720;516,081;8,60135;1731491325,512;5;0,58;2,9;0;0;0
1721;516,394;8,6065666667;1731491325,827;5;0,58;2,9;0;0;0
1722;516,68;8,6113333333;1731491326,112;5;0,58;2,9;0;0;0
1723;516,98;8,6163333333;1731491326,414;5;0,58;2,9;0;0;0
1724;517,281;8,62135;1731491326,712;5;0,58;2,9;0;0;0
1725;517,586;8,6264333333;1731491327,016;5;0,58;2,9;0;0;0
1726;517,881;8,63135;1731491327,314;5;0,58;2,9;0;0;0
1727;518,181;8,63635;1731491327,613;5;0,58;2,9;0;0;0
1728;518,489;8,6414833333;1731491327,918;5;0,58;2,9;0;0;0
1729;518,78;8,6463333333;1731491328,209;5;0,58;2,9;0;0;0
1730;519,081;8,65135;1731491328,517;5;0,58;2,9;0;0;0
1731;519,38;8,6563333333;1731491328,812;5;0,58;2,9;0;0;0
1732;519,68;8,6613333333;1731491329,11;5;0,45;2,25;0;0;0
1733;519,98;8,6663333333;1731491329,411;5;0,45;2,25;0;0;0
1734;520,295;8,6715833333;1731491329,726;5;0,45;2,25;0;0;0
1735;520,581;8,67635;1731491330,013;5;0,45;2,25;0;0;0
1736;520,88;8,6813333333;1731491330,312;5;0,45;2,25;0;0;0
1737;521,18;8,6863333333;1731491330,61;5;0,45;2,25;0;0;0
1738;521,482;8,6913666667;1731491330,913;5;0,45;2,25;0;0;0
1739;521,781;8,69635;1731491331,207;5;0,45;2,25;0;0;0
1740;522,081;8,70135;1731491331,511;5;0,45;2,25;0;0;0
1741;522,381;8,70635;1731491331,813;5;0,45;2,25;0;0;0
1742;522,681;8,71135;1731491332,111;5;0,45;2,25;0;0;0
1743;522,98;8,7163333333;1731491332,409;5;0,45;2,25;0;0;0
1744;523,281;8,72135;1731491332,711;5;0,45;2,25;0;0;0
1745;523,58;8,7263333333;1731491333,011;5;0,45;2,25;0;0;0
1746;523,88;8,7313333333;1731491333,311;5;0,45;2,25;0;0;0
1747;524,181;8,73635;1731491333,61;5;0,45;2,25;0;0;0
1748;524,481;8,74135;1731491333,914;5;0,45;2,25;0;0;0
1749;524,781;8,74635;1731491334,209;5;0,45;2,25;0;0;0
1750;525,081;8,75135;1731491334,51;5;0,45;2,25;0;0;0
1751;525,382;8,7563666667;1731491334,807;5;0,45;2,25;0;0;0
1752;525,68;8,7613333333;1731491335,109;5;0,45;2,25;0;0;0
1753;525,981;8,76635;1731491335,41;5;0,36;1,8;0;0;0
1754;526,284;8,7714;1731491335,714;5;0,36;1,8;0;0;0
1755;526,589;8,7764833333;1731491336,017;5;0,36;1,8;0;0;0
1756;526,881;8,78135;1731491336,31;5;0,36;1,8;0;0;0
1757;527,184;8,7864;1731491336,613;5;0,36;1,8;0;0;0
1758;527,481;8,79135;1731491336,91;5;0,36;1,8;0;0;0
1759;527,794;8,7965666667;1731491337,22;5;0,36;1,8;0;0;0
1760;528,08;8,8013333333;1731491337,508;5;0,36;1,8;0;0;0
1761;528,381;8,80635;1731491337,809;5;0,36;1,8;0;0;0
1762;528,681;8,81135;1731491338,111;5;0,36;1,8;0;0;0
1763;528,981;8,81635;1731491338,408;5;0,36;1,8;0;0;0
1764;529,281;8,82135;1731491338,712;5;0,36;1,8;0;0;0
1765;529,582;8,8263666667;1731491339,011;5;0,36;1,8;0;0;0
1766;529,881;8,83135;1731491339,309;5;0,58;2,9;0;0;0
1767;530,181;8,83635;1731491339,614;5;0,58;2,9;0;0;0
1768;530,481;8,84135;1731491339,911;5;0,58;2,9;0;0;0
1769;530,781;8,84635;1731491340,212;5;0,58;2,9;0;0;0
1770;531,081;8,85135;1731491340,509;5;0,58;2,9;0;0;0
1771;531,381;8,85635;1731491340,814;5;0,58;2,9;0;0;0
1772;531,681;8,86135;1731491341,11;5;0,58;2,9;0;0;0
1773;531,981;8,86635;1731491341,413;5;0,58;2,9;0;0;0
1774;532,28;8,8713333333;1731491341,712;5;0,58;2,9;0;0;0
1775;532,58;8,8763333333;1731491342,007;5;0,58;2,9;0;0;0
1776;532,881;8,88135;1731491342,313;5;0,58;2,9;0;0;0
1777;533,18;8,8863333333;1731491342,609;5;0,58;2,9;0;0;0
1778;533,48;8,8913333333;1731491342,913;5;0,58;2,9;0;0;0
1779;533,781;8,89635;1731491343,212;5;0,58;2,9;0;0;0
1780;534,094;8,9015666667;1731491343,524;5;0,58;2,9;0;0;0
1781;534,381;8,90635;1731491343,811;5;0,58;2,9;0;0;0
1782;534,681;8,91135;1731491344,111;5;0,58;2,9;0;0;0
1783;534,98;8,9163333333;1731491344,409;5;0,58;2,9;0;0;0
1784;535,281;8,92135;1731491344,711;5;0,58;2,9;0;0;0
1785;535,581;8,92635;1731491345,01;5;0,58;2,9;0;0;0
1786;535,881;8,93135;1731491345,31;5;0,58;2,9;0;0;0
1787;536,181;8,93635;1731491345,609;5;0,58;2,9;0;0;0
1788;536,48;8,9413333333;1731491345,911;5;0,58;2,9;0;0;0
1789;536,782;8,9463666667;1731491346,215;5;0,58;2,9;0;0;0
1790;537,08;8,9513333333;1731491346,511;5;0,58;2,9;0;0;0
1791;537,381;8,95635;1731491346,812;5;0,58;2,9;0;0;0
1792;537,686;8,9614333333;1731491347,115;5;0,58;2,9;0;0;0
1793;537,981;8,96635;1731491347,41;5;0,58;2,9;0;0;0
1794;538,281;8,97135;1731491347,712;5;0,58;2,9;0;0;0
1795;538,58;8,9763333333;1731491348,01;5;0,58;2,9;0;0;0
1796;538,881;8,98135;1731491348,309;5;0,58;2,9;0;0;0
1797;539,182;8,9863666667;1731491348,614;5;0,58;2,9;0;0;0
1798;539,481;8,99135;1731491348,912;5;0,58;2,9;0;0;0
1799;539,781;8,99635;1731491349,206;5;0,58;2,9;0;0;0
1800;540,081;9,00135;1731491349,51;5;0,58;2,9;0;0;0
1801;540,381;9,00635;1731491349,809;5;0,58;2,9;0;0;0
1802;540,681;9,01135;1731491350,112;5;0,58;2,9;0;0;0
1803;540,981;9,01635;1731491350,409;5;0,58;2,9;0;0;0
1804;541,281;9,02135;1731491350,71;5;0,58;2,9;0;0;0
1805;541,58;9,0263333333;1731491351,01;5;0,58;2,9;0;0;0
1806;541,881;9,03135;1731491351,309;5;0,58;2,9;0;0;0
1807;542,181;9,03635;1731491351,611;5;0,58;2,9;0;0;0
1808;542,481;9,04135;1731491351,91;5;0,58;2,9;0;0;0
1809;542,785;9,0464166667;1731491352,214;5;0,58;2,9;0;0;0
1810;543,082;9,0513666667;1731491352,509;5;0,58;2,9;0;0;0
1811;543,381;9,05635;1731491352,814;5;0,45;2,25;0;0;0
1812;543,681;9,06135;1731491353,109;5;0,45;2,25;0;0;0
1813;543,981;9,06635;1731491353,41;5;0,45;2,25;0;0;0
1814;544,28;9,0713333333;1731491353,709;5;0,45;2,25;0;0;0
1815;544,58;9,0763333333;1731491354,009;5;0,45;2,25;0;0;0
1816;544,88;9,0813333333;1731491354,311;5;0,45;2,25;0;0;0
1817;545,194;9,0865666667;1731491354,624;5;0,45;2,25;0;0;0
1818;545,481;9,09135;1731491354,911;5;0,45;2,25;0;0;0
1819;545,793;9,09655;1731491355,222;5;0,45;2,25;0;0;0
1820;546,08;9,1013333333;1731491355,51;5;0,45;2,25;0;0;0
1821;546,381;9,10635;1731491355,81;5;0,45;2,25;0;0;0
1822;546,681;9,11135;1731491356,113;5;0,45;2,25;0;0;0
1823;546,981;9,11635;1731491356,413;5;0,45;2,25;0;0;0
1824;547,281;9,12135;1731491356,709;5;0,45;2,25;0;0;0
1825;547,582;9,1263666667;1731491357,015;5;0,45;2,25;0;0;0
1826;547,88;9,1313333333;1731491357,313;5;0,45;2,25;0;0;0
1827;548,182;9,1363666667;1731491357,612;5;0,45;2,25;0;0;0
1828;548,481;9,14135;1731491357,911;5;0,45;2,25;0;0;0
1829;548,781;9,14635;1731491358,212;5;0,45;2,25;0;0;0
1830;549,081;9,15135;1731491358,513;5;0,45;2,25;0;0;0
1831;549,38;9,1563333333;1731491358,813;5;0,45;2,25;0;0;0
1832;549,681;9,16135;1731491359,111;5;0,41;2,05;0;0;0
1833;549,982;9,1663666667;1731491359,413;5;0,36;1,8;0;0;0
1834;550,28;9,1713333333;1731491359,712;5;0,36;1,8;0;0;0
1835;550,587;9,17645;1731491360,018;5;0,36;1,8;0;0;0
1836;550,88;9,1813333333;1731491360,31;5;0,36;1,8;0;0;0
1837;551,18;9,1863333333;1731491360,609;5;0,36;1,8;0;0;0
1838;551,482;9,1913666667;1731491360,913;5;0,36;1,8;0;0;0
1839;551,78;9,1963333333;1731491361,214;5;0,36;1,8;0;0;0
1840;552,081;9,20135;1731491361,511;5;0,36;1,8;0;0;0
1841;552,381;9,20635;1731491361,81;5;0,36;1,8;0;0;0
1842;552,681;9,21135;1731491362,114;5;0,36;1,8;0;0;0
1843;552,982;9,2163666667;1731491362,413;5;0,36;1,8;0;0;0
1844;553,28;9,2213333333;1731491362,711;5;0,41;2,05;0;0;0
1845;553,593;9,22655;1731491363,023;5;0,58;2,9;0;0;0
1846;553,881;9,23135;1731491363,312;5;0,58;2,9;0;0;0
1847;554,181;9,23635;1731491363,61;5;0,58;2,9;0;0;0
1848;554,485;9,2414166667;1731491363,913;5;0,58;2,9;0;0;0
1849;554,781;9,24635;1731491364,21;5;0,58;2,9;0;0;0
1850;555,081;9,25135;1731491364,51;5;0,58;2,9;0;0;0
1851;555,381;9,25635;1731491364,813;5;0,58;2,9;0;0;0
1852;555,681;9,26135;1731491365,111;5;0,58;2,9;0;0;0
1853;555,981;9,26635;1731491365,41;5;0,58;2,9;0;0;0
1854;556,281;9,27135;1731491365,711;5;0,58;2,9;0;0;0
1855;556,581;9,27635;1731491366,011;5;0,58;2,9;0;0;0
1856;556,881;9,28135;1731491366,308;5;0,58;2,9;0;0;0
1857;557,193;9,28655;1731491366,625;5;0,58;2,9;0;0;0
1858;557,48;9,2913333333;1731491366,909;5;0,58;2,9;0;0;0
1859;557,781;9,29635;1731491367,207;5;0,58;2,9;0;0;0
1860;558,081;9,30135;1731491367,51;5;0,58;2,9;0;0;0
1861;558,381;9,30635;1731491367,811;5;0,58;2,9;0;0;0
1862;558,695;9,3115833333;1731491368,123;5;0,58;2,9;0;0;0
1863;558,98;9,3163333333;1731491368,41;5;0,58;2,9;0;0;0
1864;559,28;9,3213333333;1731491368,705;5;0,58;2,9;0;0;0
1865;559,581;9,32635;1731491369,011;5;0,58;2,9;0;0;0
1866;559,88;9,3313333333;1731491369,311;5;0,58;2,9;0;0;0
1867;560,181;9,33635;1731491369,609;5;0,58;2,9;0;0;0
1868;560,481;9,34135;1731491369,911;5;0,58;2,9;0;0;0
1869;560,781;9,34635;1731491370,211;5;0,58;2,9;0;0;0
1870;561,08;9,3513333333;1731491370,51;5;0,58;2,9;0;0;0
1871;561,381;9,35635;1731491370,807;5;0,58;2,9;0;0;0
1872;561,681;9,36135;1731491371,108;5;0,58;2,9;0;0;0
1873;561,98;9,3663333333;1731491371,408;5;0,58;2,9;0;0;0
1874;562,281;9,37135;1731491371,71;5;0,58;2,9;0;0;0
1875;562,581;9,37635;1731491372,011;5;0,58;2,9;0;0;0
1876;562,881;9,38135;1731491372,31;5;0,58;2,9;0;0;0
